EarthquakeId,EarthquakeTime,EarthquakeLatitude,EarthquakeLongitude,EarthquakeDepth,EarthquakeMagnitude,EarthquakeMagnitudeType,Network,DataProvider,StationCode,StationID,StationDescription,StationLatitude,StationLongitude,StationElevation,SamplingRate,BackAzimuth,EpicentralDistance,HypocentralDistance,SourceFile,RuptureDistance,RuptureDistanceVar,JoynerBooreDistance,JoynerBooreDistanceVar,GC2_rx,GC2_ry,GC2_ry0,GC2_U,GC2_T,H1Lowpass,H1Highpass,H2Lowpass,H2Highpass,DURATION5-75,DURATION5-95,PGA,PGV,SA(0.010),SA(0.020),SA(0.030),SA(0.050),SA(0.075),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.400),SA(0.500),SA(0.750),SA(1.000),SA(1.500),SA(2.000),SA(3.000),SA(4.000),SA(5.000),SA(7.500),SA(10.000),SORTED_DURATION,Vs30,Z1.0,Z2.5
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,HAPY,UO.HAPY.HN,"Happy Valley, OR, USA",45.45444,-122.55126,333.0,200,84.48,75.59,75.62,UO.HAPY..HNZ.mseed,75.47,0.05,75.25,0.06,,,,,,14.09576,0.28007,14.09576,0.28007,,,0.01717918,0.0057584395,-0.017402828,-0.018091716,-0.019460699,-0.028647002,-0.084792412,0.054130568,0.028238023,0.025788235,0.023191564,0.024374278,0.017596477,0.0187773,0.0125757,0.0067819793,0.0032304874,0.001545854,-0.00067528647,-0.00029651935,-0.00015130247,-7.8568947e-05,-5.1118928e-05,,464.0,289.0,679.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,KUHN,UO.KUHN.HH,"Scappoose, OR, USA",45.78521,-122.89579,90.8,100,105.9,106.22,106.11,UO.KUHN..HHZ.mseed,106.03,0.05,105.88,0.06,,,,,,13.39717,0.32848,13.39717,0.32848,,,0.01311985,0.0046524543,-0.013256838,-0.013364599,-0.013557276,-0.014286294,-0.017593585,0.023928525,0.031284067,0.041292736,0.046617124,0.030599472,0.012419897,0.011066546,0.0041498981,0.0024064234,0.0014079238,0.00047135176,-0.00030085038,-0.00010992615,-7.3228509e-05,-4.4143202e-05,-3.0320103e-05,,344.0,154.0,1775.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,LEWL,UO.LEWL.HN,"Milwaukie, OR, USA",45.45155,-122.60852,53.0,200,84.52,80.08,80.06,UO.LEWL..HNZ.mseed,79.95,0.05,79.74,0.06,,,,,,16.95755,0.29062,16.95755,0.29062,,,0.034349903,0.011836921,-0.034492373,-0.035192173,-0.036554229,-0.050744995,0.081853067,0.091252695,0.083649951,0.060316558,0.070655909,0.064952003,0.045336903,0.028434925,0.0086570833,0.0046352572,0.0018897251,0.0013564862,-0.00088110177,-0.00031535491,-0.00017768976,-0.0001088775,-7.9192226e-05,,301.0,200.0,269.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,LOKI,UO.LOKI.HH,"Salem, OR, USA",45.06207,-123.10753,159.3,100,66.53,129.41,129.25,UO.LOKI..HHE.mseed,129.2,0.05,129.07,0.06,,,,,,15.93201,0.53361,15.93201,0.53361,,,0.0022288223,0.00078732731,-0.002270833,-0.0023101594,-0.002380295,-0.0026242934,-0.00418845,0.0067206476,0.0098458627,0.008971536,0.0047343891,0.0046117547,0.0032791018,0.0020016167,0.0012318018,0.00068468729,-0.00046648751,-0.00019397409,-5.4579001e-05,-2.7616318e-05,-1.9356552e-05,-1.0338378e-05,-6.8787433e-06,,545.0,190.0,1472.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,MAPT,UO.MAPT.HN,"McMinnville, OR, USA",45.19041,-123.15245,48.3,200,73.0,127.79,127.59,UO.MAPT..HNN.mseed,127.58,0.05,127.45,0.06,,,,,,9.73956,0.52505,9.73956,0.52505,,,0.0091032267,0.0049915246,-0.0091211916,-0.0091633464,-0.0092313933,-0.0094964319,-0.011004435,-0.013178347,0.025689589,0.029472224,0.036459879,0.027296733,0.029759381,0.019930717,0.0074556208,0.004183704,0.001426226,-0.00062316942,-0.00022713251,-0.0001266353,-8.7831458e-05,-4.8765484e-05,-3.404223e-05,,301.0,192.0,686.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,59.07,98.39,98.38,UO.MARQ..HHZ.mseed,98.22,0.05,98.05,0.06,,,,,,32.9877,0.43343,32.9877,0.43343,,,0.0038645592,0.0012485523,-0.0043470516,-0.0041413358,-0.0048614322,0.0080447488,0.010338196,0.0089329139,0.0089361203,0.0083923558,0.0072428491,0.0075799188,0.0041176887,0.0034719057,0.0016442112,0.001003733,0.00030277641,-0.00017151548,-5.4045874e-05,-2.898147e-05,-2.0155844e-05,-1.129026e-05,-7.7895019e-06,,495.0,61.0,310.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,74.96,135.57,135.35,UO.MINN..HHE.mseed,135.36,0.05,135.23,0.06,,,,,,17.67767,0.51543,17.67767,0.51543,,,0.012065567,0.0043134273,-0.012114258,-0.012223575,-0.012490616,-0.013699686,0.01899867,0.02972108,0.034152643,0.025548625,0.025019589,0.027867482,0.026042135,0.014783256,0.0056124078,0.0024035193,0.00078330614,-0.00038657321,-0.00017664459,-0.00011149713,-8.0650825e-05,-4.6159697e-05,-3.2112267e-05,,600.0,39.0,37.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,NOMA,UO.NOMA.HN,"Aurora, OR, USA",45.21157,-122.79792,54.0,200,69.93,100.62,100.54,UO.NOMA..HNN.mseed,100.44,0.05,100.28,0.06,,,,,,10.88188,0.39062,10.88188,0.39062,,,0.010419773,0.0040086557,-0.01048882,-0.010611548,-0.010840899,-0.011584312,-0.014889132,-0.022520655,0.041974666,0.025948595,0.025415115,0.036161802,0.015943379,0.015208818,0.0047059213,0.0035152288,0.0014349518,0.0012228223,-0.0005100979,-0.0001714873,-0.00010200098,-4.4418474e-05,-3.0003246e-05,,301.0,297.0,1753.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,PF10,UO.PF10.HN,"Portland, OR, USA",45.46351,-122.68302,129.5,100,85.72,85.77,85.73,UO.PF10..HNE.mseed,85.63,0.05,85.43,0.06,,,,,,7.966,0.39062,7.966,0.39062,,,0.020541784,0.0058401531,-0.021007268,-0.021323899,-0.021869045,-0.024308817,-0.03067471,-0.061658683,-0.06356361,0.083938299,0.049448027,0.026365723,0.01215986,0.0073861776,0.0028416862,0.0014971638,0.00061313122,0.00034169114,-0.00016745872,-0.0001069885,-8.0746639e-05,-5.0515531e-05,-3.7455456e-05,,686.0,36.0,31.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,PF16,UO.PF16.HN,"Portland, OR, USA",45.5107,-122.73606,248.0,200,89.23,89.68,89.63,UO.PF16..HNE.mseed,89.53,0.05,89.34,0.06,,,,,,8.71715,0.43644,8.71715,0.43644,,,0.037288073,0.015660054,-0.037335825,-0.037490201,-0.037817463,-0.038781572,-0.042151954,-0.052652855,0.077053367,0.10431951,0.10876346,0.12211375,0.0702962,0.037975037,0.011003483,0.0048990142,0.0020916216,-0.0011093063,-0.00055271518,-0.00035469251,-0.00026200319,-0.00015631493,-0.00011187535,,686.0,164.0,1220.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,PF25,UO.PF25.HN,"Portland, OR, USA",45.49153,-122.60864,71.0,200,87.7,79.78,79.77,UO.PF25..HNZ.mseed,79.65,0.05,79.44,0.06,,,,,,10.88188,0.28007,10.88188,0.28007,,,0.043504214,0.017552475,-0.043674448,-0.044128109,-0.044917656,-0.046961931,-0.054092464,-0.084044398,0.11241309,0.12704935,0.10669994,0.080234018,0.045808206,0.025149042,0.0082162985,0.00404113,0.0018963258,0.0010991503,-0.00060113207,-0.00034678306,-0.00024898346,-0.00015372567,-0.00011325469,,301.0,265.0,486.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,PF27,UO.PF27.HH,"Portland, OR, USA",45.54469,-122.76002,332.0,100,91.59,91.58,91.53,UO.PF27..HHN.mseed,91.42,0.05,91.24,0.06,,,,,,24.14841,0.32848,24.14841,0.32848,,,0.013376265,0.0031577433,-0.013664693,-0.013935908,-0.01442631,-0.030548158,0.029518292,0.035714495,0.034484299,0.032842426,0.01970138,0.014779332,0.0085343428,0.0041448551,0.0028576752,0.0017839021,0.00091901138,0.00056665111,-0.00024099999,-0.00010801475,-5.7931644e-05,-3.3069718e-05,-2.3251088e-05,,344.0,162.0,2160.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,PF31,UO.PF31.HN,"Portland, OR, USA",45.50859,-122.4851,78.0,200,89.02,70.08,70.12,UO.PF31..HNN.mseed,69.97,0.05,69.74,0.06,,,,,,10.48695,0.37645,10.48695,0.37645,,,0.033916798,0.012600467,-0.03405885,-0.034348435,-0.034890836,-0.037502355,-0.041759521,-0.079214506,0.095511863,0.10798123,0.078574165,0.047502841,0.03045356,0.020097958,0.007369054,0.0038276258,0.0017835292,0.0010695134,-0.00042837171,-0.00024892572,-0.00018585502,-0.00011482258,-8.25409e-05,,301.0,331.0,611.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,RDEO,UO.RDEO.HN,"St. Paul, OR, USA",45.21451,-122.97522,52.6,200,72.38,113.7,113.56,UO.RDEO..HNE.mseed,113.5,0.05,113.35,0.06,,,,,,11.71693,0.4206,11.71693,0.4206,,,0.004440298,0.0018780166,-0.0044573483,-0.0045111549,-0.0046050788,-0.0050474495,-0.0064045467,-0.0088924306,0.015087286,0.014939988,0.01400045,0.013766846,0.0061312562,0.0056485274,0.0037540738,0.0014900823,0.0012019067,-0.00068499505,-0.00036427968,-0.00011225056,-6.5240277e-05,-2.9176347e-05,-1.7925641e-05,,301.0,268.0,1639.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UO,IRIS-DMC,YANK,UO.YANK.HN,"St. Helens, OR, USA",45.86671,-122.88664,92.0,200,110.62,108.39,108.28,UO.YANK..HNE.mseed,108.19,0.05,108.04,0.06,,,,,,10.10635,0.45288,10.10635,0.45288,,,0.03178716,0.0066909775,-0.032218604,-0.032973159,-0.034337594,-0.039378916,-0.055396923,-0.09831862,0.12764015,0.03276781,0.022645955,0.014862151,0.0090587206,0.0070850034,0.0034744628,0.002248078,0.0010446013,-0.00047466979,-0.00021424498,-0.00014005452,-0.00010239164,-5.8214863e-05,-4.3448275e-05,,515.0,119.0,2197.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UW,IRIS-DMC,BULL,UW.BULL.HN,"Portland Water Bureau Bull Run Reservoir, OR, USA",45.44589,-122.15589,222.0,200,79.86,45.05,45.32,UW.BULL..HNN.mseed,45.07,0.05,44.71,0.06,,,,,,17.59617,0.43644,17.59617,0.43644,,,0.027809851,0.0073119313,-0.028305171,-0.029216523,-0.031110359,-0.04493986,0.073532963,0.075039369,0.10012771,0.054018751,0.033562001,0.02216933,0.013640776,0.0076348169,0.0038272043,0.0024988726,0.0013983614,-0.0008151099,-0.00020892545,-0.00011933472,-9.1064521e-05,-6.1013488e-05,-4.5858955e-05,,342.0,161.0,989.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UW,IRIS-DMC,LCCR,UW.LCCR.HH,"Clarks, OR, USA",45.2059,-122.4784,271.0,100,63.4,77.78,77.84,UW.LCCR..HHN.mseed,77.65,0.05,77.44,0.06,,,,,,22.53126,0.34006,22.53126,0.34006,,,0.014977381,0.0047060653,-0.01525563,-0.01549721,-0.016025762,-0.019364792,0.030153504,0.032989809,0.027854963,0.044057368,0.030336351,0.026273345,0.025612747,0.014176178,0.0074669561,0.0042213429,0.0019795963,0.0011918301,-0.0003763841,-0.00015473347,-9.3467403e-05,-4.8161792e-05,-3.3932972e-05,,464.0,218.0,363.0
uw61712646,2021-02-09T05:34:17.170000Z,45.51583,-121.58833,5.75,3.5,ml,UW,IRIS-DMC,RBOK,UW.RBOK.HN,"NE Rocky Butte, Portland, OR, USA",45.5406,-122.5653,159.5,200,91.72,76.37,76.38,UW.RBOK..HNN.mseed,76.24,0.05,76.03,0.06,,,,,,13.09118,0.39062,13.09118,0.39062,,,0.024935393,0.0087427553,-0.025086656,-0.025427894,-0.02608351,-0.040063682,-0.055107302,0.064135359,0.068721134,0.072117734,0.051257132,0.047818232,0.033601043,0.026450918,0.013095843,0.0067508401,0.0025213401,0.0011258372,-0.00033049594,-0.0002214241,-0.00015602795,-8.8764309e-05,-6.1371665e-05,,387.0,343.0,731.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,GS,IRIS-DMC,TAUL3,GS.TAUL3.HH,"Minter Bridge Elementary School, Hillsboro, OR, USA",45.4979,-122.96268,51.5,100,99.42,100.83,100.65,GS.TAUL3..HHE.mseed,100.36,0.15,100.27,0.15,,,,,,5.83146,0.35205,5.83146,0.35205,,,0.0042925174,0.0038369567,-0.0043152357,-0.0043400988,-0.0043799596,-0.0045135833,-0.0048147398,-0.005363797,-0.012180264,-0.016216332,0.01487982,0.01275747,0.010395416,0.0059501578,0.0065116945,0.0049151229,0.006307944,0.0036469017,-0.001743658,-0.00045125936,-0.00020275342,-8.1952034e-05,-4.677782e-05,,301.0,267.0,3993.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,GS,IRIS-DMC,TAUL4,GS.TAUL4.HH,"Twin Oaks Nursery, Hillsboro, OR, USA",45.43979,-122.94233,55.5,100,95.88,98.39,98.21,GS.TAUL4..HHE.mseed,97.92,0.15,97.83,0.15,,,,,,13.86962,0.29604,13.86962,0.29604,,,0.012861937,0.0063216798,-0.012957718,-0.01304318,-0.013195019,-0.013534513,-0.014678609,0.020870422,0.037494665,0.039153671,0.03015678,0.03070901,0.029027365,0.023913117,0.0076579379,0.013025734,0.005086623,0.0022349259,-0.00081776973,-0.00029139148,-0.00016629847,-8.08688e-05,-5.4479513e-05,,255.0,183.0,3450.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,GS,IRIS-DMC,TAUL5,GS.TAUL5.HH,"Quail Valley Golf Course, Banks, OR, USA",45.6144,-123.10693,65.5,100,104.8,114.57,114.36,GS.TAUL5..HHN.mseed,114.09,0.15,114.01,0.15,,,,,,6.93481,0.23227,6.93481,0.23227,,,0.010676976,0.0043675494,-0.010763151,-0.010831455,-0.010934658,-0.011297664,-0.01214386,-0.014261199,-0.030061849,0.032907968,0.049074755,0.027041536,0.011123461,0.01101417,0.0073798225,0.0028029247,0.001189745,0.00073421342,0.00032065213,-0.0002005346,-9.7043961e-05,-4.7321502e-05,-2.9964162e-05,,429.0,215.0,3019.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,GS,IRIS-DMC,TAUL6,GS.TAUL6.HH,"Scott land and timber, Gaston, OR, USA",45.51379,-123.2353,246.5,100,98.43,122.15,121.9,GS.TAUL6..HHZ.mseed,121.67,0.15,121.59,0.15,,,,,,23.32582,0.48092,23.32582,0.48092,,,0.0089607535,0.0023746653,-0.0093409875,-0.0096260352,-0.010276885,-0.014311626,0.025775219,0.024821654,0.029445617,0.02108666,0.011775587,0.0094802038,0.0065646632,0.0061836005,0.002679058,0.0017541915,0.00061556735,-0.00037690813,-0.00010686,-6.2092014e-05,-4.3911984e-05,-2.419619e-05,-1.7356894e-05,,464.0,90.0,-1e+20
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,GS,IRIS-DMC,TAUL7,GS.TAUL7.HH,"Plumper Pumpkin Patch, Portland, OR, USA",45.60883,-122.86973,181.5,100,107.43,96.62,96.48,GS.TAUL7..HHN.mseed,96.16,0.15,96.06,0.15,,,,,,18.30107,0.29604,18.30107,0.29604,,,0.014436573,0.0042115252,-0.014550512,-0.014732495,-0.015065404,-0.016277806,0.022333705,0.028068382,0.061229269,0.035054293,0.035895524,0.027290095,0.01033673,0.0055948365,0.0028022935,0.0021144406,0.0012696753,0.00091014223,-0.00040545792,-0.00016643589,-8.6760176e-05,-4.5408071e-05,-3.1745087e-05,,515.0,173.0,1718.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,GS,IRIS-DMC,TAUL8,GS.TAUL8.HH,"Vanco Golf Range, Vancouver, WA, USA",45.62792,-122.61316,89.5,100,113.49,78.59,78.54,GS.TAUL8..HHZ.mseed,78.15,0.15,78.03,0.15,,,,,,7.43254,0.27621,7.43254,0.27621,,,0.012305495,0.0060807928,-0.012359668,-0.012436244,-0.012572255,-0.013236489,-0.014686963,-0.017481777,-0.04198321,0.04042219,0.035985797,0.048962321,0.037285825,0.015441568,0.0062079302,0.0035699678,0.0019064398,0.0018331076,-0.00086398266,-0.00027606395,-0.00012818716,-5.9549961e-05,-4.0639595e-05,,464.0,322.0,688.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,BCAT,UO.BCAT.HN,"Silverton, OR, USA",45.01162,-122.81889,59.5,200,67.04,95.79,95.67,UO.BCAT..HNE.mseed,95.33,0.15,95.23,0.15,,,,,,9.04543,0.34962,9.04543,0.34962,,,0.074418574,0.027555301,-0.074636883,-0.075256432,-0.076325415,-0.079459095,-0.089072911,-0.10937618,0.16552494,0.2717925,0.3249845,0.18799724,0.054177602,0.039113338,0.025519,0.013401064,0.0053880354,0.002563699,-0.0010596486,-0.00063309498,-0.00044775633,-0.00026194018,-0.00018938052,,387.0,188.0,637.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,GROV,UO.GROV.HH,"Forest Grove, OR, USA",45.53767,-123.15748,99.0,100,100.21,116.58,116.35,UO.GROV..HHN.mseed,116.1,0.15,116.02,0.15,,,,,,17.67767,0.17603,17.67767,0.17603,,,0.022488118,0.0099404247,-0.022559376,-0.022730681,-0.023040865,-0.02406279,0.029261572,0.036787438,0.068822286,0.091779772,0.086588841,0.049273729,0.027209692,0.019281495,0.010221983,0.00809321,0.0043809032,0.0021058194,0.0012603351,0.00086535654,-0.0004656389,-0.00013145119,-7.8234161e-05,,344.0,150.0,2095.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,HAGG,UO.HAGG.HN,"Gaston, OR, USA",45.47679,-123.19747,110.0,200,96.7,118.68,118.43,UO.HAGG..HNE.mseed,118.2,0.15,118.12,0.15,,,,,,16.34212,0.40534,16.34212,0.40534,,,0.014556499,0.0052816988,-0.014642197,-0.014857584,-0.015223691,-0.016378568,-0.025202402,0.033534514,0.047853313,0.047713061,0.036258785,0.028223288,0.026303602,0.018426409,0.007261613,0.0046410813,0.0034706269,-0.0018140341,-0.00038003412,-0.00019113475,-0.00012147829,-6.4870067e-05,-4.3805541e-05,,163.0,105.0,484.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,HAPY,UO.HAPY.HN,"Happy Valley, OR, USA",45.45444,-122.55126,333.0,200,100.2,68.31,68.28,UO.HAPY..HNZ.mseed,67.88,0.15,67.75,0.15,,,,,,12.61606,0.31292,12.61606,0.31292,,,0.020603038,0.014746447,-0.020793479,-0.021235498,-0.022068731,-0.029994233,-0.071958246,0.048171148,0.052366675,0.055438033,0.056908419,0.049111901,0.039495969,0.031581905,0.026940303,0.024588015,0.016997255,0.0076669505,-0.0027473829,-0.00091848397,-0.00053697069,-0.00024097722,-0.0001454268,,464.0,289.0,679.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,KUHN,UO.KUHN.HH,"Scappoose, OR, USA",45.78521,-122.89579,90.8,100,117.24,105.98,105.85,UO.KUHN..HHZ.mseed,105.51,0.15,105.42,0.15,,,,,,12.94081,0.32848,12.94081,0.32848,,,0.0139146,0.0046869247,-0.014032661,-0.014137643,-0.014368932,-0.015239207,-0.020608352,0.020504318,0.036563601,0.049856628,0.059570934,0.043700753,0.014651228,0.0072098045,0.0040879446,0.0024891266,0.0019648428,0.001315121,-0.00059121669,-0.00021817281,-0.00010050567,-5.077412e-05,-3.3596879e-05,,344.0,154.0,1775.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,LEWL,UO.LEWL.HN,"Milwaukie, OR, USA",45.45155,-122.60852,53.0,200,99.29,72.67,72.6,UO.LEWL..HNZ.mseed,72.23,0.15,72.11,0.15,,,,,,10.88188,0.29062,10.88188,0.29062,,,0.050307964,0.016503432,-0.050612933,-0.0513637,-0.052687035,-0.058856967,-0.08139753,-0.12861892,0.20294078,0.08843381,0.11753668,0.08510568,0.064639811,0.038894429,0.017166677,0.020322017,0.010082649,0.0051545614,-0.0029532776,-0.00083074429,-0.00047719691,-0.00020092871,-0.00012590466,,301.0,200.0,269.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,LOKI,UO.LOKI.HH,"Salem, OR, USA",45.06207,-123.10753,159.3,100,73.84,115.38,115.17,UO.LOKI..HHE.mseed,114.9,0.15,114.82,0.15,,,,,,22.53126,0.39062,22.53126,0.39062,,,0.0079781867,0.0028687206,-0.0080507274,-0.0081376986,-0.0083121766,-0.0096682525,0.013830192,0.022409975,0.024582173,0.029078593,0.019256459,0.01455797,0.0083727923,0.0058171652,0.004314652,0.0029796439,0.0023360504,0.0014371369,-0.00040866248,-0.0001792752,-9.9149455e-05,-4.59025e-05,-2.8598007e-05,,545.0,190.0,1472.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,MAPT,UO.MAPT.HN,"McMinnville, OR, USA",45.19041,-123.15245,48.3,200,81.09,115.74,115.5,UO.MAPT..HNN.mseed,115.26,0.15,115.18,0.15,,,,,,14.6266,0.46993,14.6266,0.46993,,,0.016713792,0.0087312174,-0.016742644,-0.016850311,-0.01704279,-0.017838652,-0.020057017,0.025626467,0.038460781,0.050822414,0.058583897,0.060767147,0.059956227,0.029948025,0.013076208,0.010940182,0.0051816108,-0.0021313283,-0.00056453727,-0.00028302019,-0.00018117866,-9.8780047e-05,-6.7449347e-05,,301.0,192.0,686.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,MARQ,UO.MARQ.HH,"Marquam, OR, USA",45.06592,-122.66854,159.0,100,67.8,82.53,82.46,UO.MARQ..HHZ.mseed,82.09,0.15,81.97,0.15,,,,,,32.9877,0.2668,32.9877,0.2668,,,0.025795145,0.010503509,-0.026111351,-0.026855336,-0.03010049,0.053811824,0.05225047,0.048346937,0.03881272,0.054412445,0.073388536,0.054263821,0.042243729,0.031220951,0.013328705,0.0079050726,0.0028925343,0.0018063323,-0.00058547408,-0.00036195322,-0.00025089617,-0.00013223485,-8.8459138e-05,,495.0,61.0,310.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,MINN,UO.MINN.HH,"McMinnville, OR, USA",45.2115,-123.2641,222.0,100,82.71,124.09,123.83,UO.MINN..HHE.mseed,123.61,0.15,123.53,0.15,,,,,,14.86509,0.48092,14.86509,0.48092,,,0.016535594,0.0081719961,-0.016652371,-0.016854943,-0.017177293,-0.01849822,-0.026176004,0.037758763,0.052043854,0.057158185,0.040059297,0.047634002,0.036175494,0.022978752,0.0096945255,0.0052151678,0.0020183041,-0.0010012169,-0.00037416603,-0.0002152113,-0.00014806723,-8.3193973e-05,-5.7152537e-05,,600.0,39.0,37.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,NOMA,UO.NOMA.HN,"Aurora, OR, USA",45.21157,-122.79792,54.0,200,80.09,87.87,87.74,UO.NOMA..HNN.mseed,87.42,0.15,87.31,0.15,,,,,,13.58419,0.34962,13.58419,0.34962,,,0.018057074,0.0097270598,-0.018128254,-0.01833831,-0.018738571,-0.020428202,-0.028291542,0.041482451,0.061700558,0.056117425,0.060942551,0.06295375,0.053902589,0.022974359,0.012846427,0.011604946,0.0063178604,0.0060956385,-0.0015853902,-0.00059553345,-0.00033831526,-0.00015089915,-9.2807891e-05,,301.0,297.0,1753.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,PF09,UO.PF09.HN,"Portland, OR, USA",45.51066,-122.62231,48.6,200,104.1,75.06,74.99,UO.PF09..HNN.mseed,74.62,0.15,74.5,0.15,,,,,,6.98304,0.30156,6.98304,0.30156,,,0.026870032,0.011246022,-0.026972024,-0.027149488,-0.027594221,-0.02894246,-0.033210761,-0.055969217,-0.070948634,0.088168857,0.070175569,0.095701924,0.076200439,0.024149316,0.0090057634,0.0082843361,0.0045993931,0.0032750365,-0.0020670819,-0.00051875936,-0.00028265101,-0.00013692372,-8.5842339e-05,,301.0,236.0,503.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,PF10,UO.PF10.HN,"Portland, OR, USA",45.46351,-122.68302,129.5,100,99.51,78.63,78.54,UO.PF10..HNE.mseed,78.19,0.15,78.07,0.15,,,,,,7.43254,0.30648,7.43254,0.30648,,,0.045211634,0.013972434,-0.045323126,-0.045681034,-0.046287232,-0.04846232,-0.053549302,-0.060797808,-0.11337533,0.25690508,0.11534605,0.053017631,0.023738002,0.015188408,0.0064925802,0.0049471551,0.0035391081,0.0017476667,-0.00070515849,-0.00030589734,-0.00020660512,-0.00012584085,-9.2138058e-05,,686.0,36.0,31.0
uw61730837,2021-06-06T03:51:37.740000Z,45.34233,-121.6935,4.3,3.9,ml,UO,IRIS-DMC,PF16,UO.PF16.HN,"Portland, OR, USA",45.5107,-122.73606,248.0,200,102.55,83.71,83.61,UO.PF16..HNE.mseed,83.26,0.15,83.15,0.15,,,,,,8.71715,0.31292,8.71715,0.31292,,,0.029613022,0.01365108,-0.029675011,-0.029837413,-0.030122576,-0.031130068,-0.033154245,-0.039160651,0.12582284,0.083288437,0.11795048,0.13015114,0.051456194,0.022317134,0.010471878,0.0085346746,0.0041914821,0.0023664062,-0.00085808237,-0.00034994329,-0.00022807578,-0.00012689125,-8.9946886e-05,,686.0,164.0,1220.0
